component_type,slug,cve_id,template_id,title,affected_range,fixed_version,fixed_version_key,severity,cvss_score,reference
wp_plugin,sfwd-lms,CVE-2024-1209,CVE-2024-1209,LearnDash LMS < 4.10.2 - Sensitive Information Exposure via assignments,< 4.10.2,4.10.2,00004.00010.00002,medium,5.3,https://wpscan.com/vulnerability/f813a21d-7a6a-4ff4-a43c-3e2991a23c7f/
wp_plugin,tablepress,CVE-2024-45293,CVE-2024-45293,TablePress < 2.4.3 - XXE Injection,< 2.4.3,2.4.3,00002.00004.00003,high,7.5,https://shaheen.beaconred.net/research/2024/10/25/phpspreadsheet-xxe.html
wp_plugin,email-subscribers,CVE-2024-4295,CVE-2024-4295,Email Subscribers by Icegram Express <= 5.7.20 - Unauthenticated SQL Injection via Hash,< 5.7.20,5.7.20,00005.00007.00020,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/id/641123af-1ec6-4549-a58c-0a08b4678f45?source=cve
wp_plugin,hunk-companion,CVE-2024-11972,CVE-2024-11972,Hunk Companion < 1.9.0 - Unauthenticated Plugin Installation,< 1.9.0,1.9.0,00001.00009.00000,critical,9.8,https://wpscan.com/vulnerability/4963560b-e4ae-451d-8f94-482779c415e4/
wp_plugin,wp-popup-builder,CVE-2024-9061,CVE-2024-9061,WP Popup Builder Popup Forms and Marketing Lead Generation <= 1.3.5 - Arbitrary Shortcode Execution,< 1.3.5,1.3.5,00001.00003.00005,high,7.3,https://nvd.nist.gov/vuln/detail/CVE-2024-9061
wp_plugin,gutenkit-blocks-addon,CVE-2024-9234,CVE-2024-9234,GutenKit <= 2.1.0 - Arbitrary File Upload,< 2.1.0,2.1.0,00002.00001.00000,critical,9.8,https://nvd.nist.gov/vuln/detail/CVE-2024-9234
wp_plugin,mainwp-child,CVE-2024-10783,CVE-2024-10783,WordPress Plugin MainWP Child - Authentication Bypass,,,,high,8.1,https://wpscan.com/vulnerability/1898d4f4-1874-4d00-8930-15774d57c9ed/
wp_plugin,masterstudy-lms-learning-management-system,CVE-2024-3136,CVE-2024-3136,MasterStudy LMS <= 3.3.3 - Unauthenticated Local File Inclusion via template,< 3.3.3,3.3.3,00003.00003.00003,critical,9.8,https://plugins.trac.wordpress.org/changeset/3064337/masterstudy-lms-learning-management-system/trunk/_core/lms/classes/helpers.php
wp_plugin,siteguard,CVE-2024-37881,CVE-2024-37881,SiteGuard WP Plugin <= 1.7.6 - Login Page Disclosure,< 1.7.6,1.7.6,00001.00007.00006,medium,,https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2024-37881
wp_plugin,wps-hide-login,CVE-2024-2473,CVE-2024-2473,WPS Hide Login <= 1.9.15.2 - Login Page Disclosure,< 1.9.15.2,1.9.15.2,00001.00009.00015.00002,medium,5.3,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/wps-hide-login/wps-hide-login-19152-login-page-disclosure
wp_plugin,eventon,CVE-2024-0235,CVE-2024-0235,"EventON (Free < 2.2.8, Premium < 4.5.5) - Information Disclosure",< 2.2.8,2.2.8,00002.00002.00008,medium,5.3,https://wpscan.com/vulnerability/e370b99a-f485-42bd-96a3-60432a15a4e9/
wp_plugin,eventon-lite,CVE-2024-0235,CVE-2024-0235,"EventON (Free < 2.2.8, Premium < 4.5.5) - Information Disclosure",< 2.2.8,2.2.8,00002.00002.00008,medium,5.3,https://wpscan.com/vulnerability/e370b99a-f485-42bd-96a3-60432a15a4e9/
wp_plugin,seo-by-rank-math,CVE-2024-9161,CVE-2024-9161,Rank Math SEO < 1.0.229 - Unauthenticated User and Term Metadata Insert/Update/Deletion,< 1.0.229,1.0.229,00001.00000.00229,medium,6.5,https://wpscan.com/vulnerability/95be2559-f0e2-4e98-9bef-3989df0d25bf/
wp_plugin,indeed-wp-superbackup,CVE-2024-56064,CVE-2024-56064,WP SuperBackup <= 2.3.3 - Unauthenticated Arbitrary File Upload to RCE,< 2.3.3,2.3.3,00002.00003.00003,critical,10.0,https://patchstack.com/database/wordpress/plugin/indeed-wp-superbackup/vulnerability/wordpress-wp-superbackup-plugin-2-3-3-unauthenticated-arbitrary-file-upload
wp_plugin,learning-management-system,CVE-2024-33939,CVE-2024-33939,Masteriyo LMS <= 1.7.3 - Insecure Direct Object Reference,< 1.7.3,1.7.3,00001.00007.00003,medium,5.3,https://wpscan.com/vulnerability/57c0054a-b713-4f7c-8e41-c009b07624a6/
wp_plugin,hunk-companion,CVE-2024-9707,CVE-2024-9707,Hunk Companion <= 1.8.4 - Arbitrary Plugin Installation,< 1.8.4,1.8.4,00001.00008.00004,critical,9.8,https://wordpress.org/plugins/hunk-companion/
wp_plugin,ays-chatgpt-assistant,CVE-2024-7714,CVE-2024-7714,AI Assistant with ChatGPT by AYS <= 2.0.9 - Unauthenticated AJAX Calls,< 2.0.9,2.0.9,00002.00000.00009,medium,6.5,https://nvd.nist.gov/vuln/detail/CVE-2024-7714
wp_plugin,yet-another-related-posts-plugin,CVE-2024-43919,CVE-2024-43919,YARPP <= 5.30.10 - Missing Authorization,< 5.30.10,5.30.10,00005.00030.00010,critical,9.8,https://github.com/RandomRobbieBF/CVE-2024-43919
wp_plugin,download-manager,CVE-2024-13126,CVE-2024-13126,WordPress Download Manager < 3.3.07 - Unauthenticated Data Exposure,< 3.3.07,3.3.07,00003.00003.00007,medium,5.3,https://wpscan.com/vulnerability/c2c69a44-4ecc-41d1-a10c-cfe9c875b803/
wp_plugin,seo-automatic-seo-tools,CVE-2024-13853,CVE-2024-13853,WordPress SEO Tools Plugin 4.0.7 - Cross-Site Scripting,,,,medium,6.1,https://wpscan.com/vulnerability/52991dd9-41f7-4cf8-b8c9-56dd4e62bf0c
wp_plugin,simple-file-list,CVE-2024-10146,CVE-2024-10146,Simple File List < 6.1.13 - Reflected Cross-Site Scripting,< 6.1.13,6.1.13,00006.00001.00013,medium,5.4,https://wpscan.com/vulnerability/9ee74a0f-83ff-4c15-a114-f8f6baab8bf5/
wp_plugin,email-subscribers,CVE-2024-2876,CVE-2024-2876,Wordpress Email Subscribers by Icegram Express - SQL Injection,,,,critical,,https://nvd.nist.gov/vuln/detail/CVE-2024-2876
wp_plugin,latepoint,CVE-2024-8911,CVE-2024-8911,LatePoint <= 5.0.11 - SQL Injection,< 5.0.11,5.0.11,00005.00000.00011,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/id/5c9a23a3-5eb5-4f5b-bf32-c9d163426f29?source=cve
wp_plugin,really-simple-ssl,CVE-2024-10924,CVE-2024-10924,Really Simple Security < 9.1.2 - Authentication Bypass,< 9.1.2,9.1.2,00009.00001.00002,critical,9.8,https://plugins.trac.wordpress.org/browser/really-simple-ssl/tags/9.1.1.1/security/wordpress/two-fa/class-rsssl-two-factor-on-board-api.php#L277
wp_plugin,relevanssi,CVE-2024-1380,CVE-2024-1380,Relevanssi (A Better Search) <= 4.22.0 - Query Log Export,< 4.22.0,4.22.0,00004.00022.00000,medium,5.3,https://plugins.trac.wordpress.org/changeset?sfp_email=&sfph_mail=&reponame=&old=3033880%40relevanssi&new=3033880%40relevanssi&sfp_email=&sfph_mail=
wp_plugin,fluentform,CVE-2024-2771,CVE-2024-2771,Contact Form Plugin by Fluent Forms < 5.1.17 - Unauthenticated Limited Privilege Escalation,< 5.1.17,5.1.17,00005.00001.00017,critical,9.8,https://github.com/whale93/CVE-2024-2771-PoC
wp_plugin,truebooker-appointment-booking,CVE-2024-6924,CVE-2024-6924,TrueBooker <= 1.0.2 - SQL Injection,< 1.0.2,1.0.2,00001.00000.00002,high,,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/truebooker-appointment-booking/truebooker-102-unauthenticated-sql-injection
wp_plugin,the-events-calendar,CVE-2024-5333,CVE-2024-5333,WordPress Events Calendar 6.8.2.1 - Information Disclosure,,,,medium,5.3,https://wpscan.com/vulnerability/764b5a23-8b51-4882-b899-beb54f684984/
wp_plugin,wp-simple-firewall,CVE-2024-7313,CVE-2024-7313,Shield Security Plugin < 20.0.6 - Cross-Site Scripting,< 20.0.6,20.0.6,00020.00000.00006,medium,6.1,https://wpscan.com/vulnerability/83a1bdc6-098e-43d5-89e5-f4202ecd78a1/
wp_plugin,forms-for-campaign-monitor,CVE-2024-6569,CVE-2024-6569,Campaign Monitor for WordPress - Information Disclosure,,,,medium,5.3,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/forms-for-campaign-monitor/campaign-monitor-for-wordpress-2815-unauthenticated-full-pat
wp_plugin,opti-marketing,CVE-2024-6928,CVE-2024-6928,Opti Marketing <= 2.0.9 - SQL Injection,< 2.0.9,2.0.9,00002.00000.00009,high,10.0,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/opti-marketing/opti-marketing-209-unauthenticated-sql-injection
wp_plugin,1-click-migration,CVE-2024-13609,CVE-2024-13609,WordPress 1 Click Migration Plugin < 2.3 - Information Exposure,< 2.3,2.3,00002.00003,medium,5.9,https://wpscan.com/vulnerability/17fa121a-caa6-46ef-a865-eafd97d86abb/
wp_plugin,push-notification-for-post-and-buddypress,CVE-2024-6159,CVE-2024-6159,Push Notification for Post and BuddyPress <= 1.93 - SQL Injection,< 1.93,1.93,00001.00093,critical,10.0,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/push-notification-for-post-and-buddypress/push-notification-for-post-and-buddypress-193
wp_plugin,system-dashboard,CVE-2024-10708,CVE-2024-10708,System Dashboard < 2.8.15 - Admin+ Path Traversal,< 2.8.15,2.8.15,00002.00008.00015,medium,4.9,https://nvd.nist.gov/vuln/detail/CVE-2024-10708
wp_plugin,clean-login,CVE-2024-8252,CVE-2024-8252,WordPress Clean Login <= 1.14.5 Authenticated (Contributor+) - Local File Inclusion,< 1.14.5,1.14.5,00001.00014.00005,high,8.8,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/clean-login/clean-login-1145-authenticated-contributor-local-file-inclusion
wp_plugin,wp-query-console,CVE-2024-50498,CVE-2024-50498,WP Query Console <= 1.0 - Remote Code Execution,< 1.0,1.0,00001.00000,critical,9.8,https://github.com/RandomRobbieBF/CVE-2024-50498
wp_plugin,event-monster,CVE-2024-11396,CVE-2024-11396,Event Monster <= 1.4.3 - Information Exposure Via Visitors List Export,< 1.4.3,1.4.3,00001.00004.00003,medium,5.3,https://github.com/RandomRobbieBF/CVE-2024-11396
wp_plugin,html5-video-player,CVE-2024-5522,CVE-2024-5522,WordPress HTML5 Video Player < 2.5.27 - SQL Injection,< 2.5.27,2.5.27,00002.00005.00027,critical,9.8,https://wpscan.com/vulnerability/bc76ef95-a2a9-4185-8ed9-1059097a506a/
wp_plugin,learnpress,CVE-2024-8529,CVE-2024-8529,LearnPress < 4.2.7.1 - SQL Injection,< 4.2.7.1,4.2.7.1,00004.00002.00007.00001,critical,7.5,https://wpscan.com/vulnerability/6b86c089-177b-45b4-979e-4ae08e586e83/
wp_plugin,tradedoubler-affiliate-tracker,CVE-2024-6460,CVE-2024-6460,WordPress Grow by Tradedoubler Plugin < 2.0.22 - Unauthenticated Local File Inclusion,< 2.0.22,2.0.22,00002.00000.00022,critical,9.8,https://wpscan.com/vulnerability/ba2f53e0-30be-4f37-91bc-5fa151f1eee7
wp_plugin,crypto,CVE-2024-9989,CVE-2024-9989,Crypto <= 2.15 - Authentication Bypass,< 2.15,2.15,00002.00015,critical,9.8,https://github.com/wy876/POC/blob/main/WordPress/WordPress%E6%8F%92%E4%BB%B6Crypto%E8%BA%AB%E4%BB%BD%E8%AE%A4%E8%AF%81%E7%BB%95%E8%BF%87%E6%BC%8F%E6%B4%9E%E5%A4
wp_plugin,12-step-meeting-list,CVE-2024-35693,CVE-2024-35693,WordPress 12 Step Meeting List Plugin <= 3.14.33 - Cross-Site Scripting,< 3.14.33,3.14.33,00003.00014.00033,medium,6.1,https://patchstack.com/database/vulnerability/12-step-meeting-list/wordpress-12-step-meeting-list-plugin-3-14-33-cross-site-scripting-xss-vulnerability
wp_plugin,user-meta,CVE-2024-0881,CVE-2024-0881,Combo Blocks < 2.2.76 - Improper Access Control,< 2.2.76,2.2.76,00002.00002.00076,medium,,https://wpscan.com/vulnerability/e460e926-6e9b-4e9f-b908-ba5c9c7fb290/
wp_theme,bricks,CVE-2024-25600,CVE-2024-25600,Unauthenticated Remote Code Execution – Bricks <= 1.9.6,< 1.9.6,1.9.6,00001.00009.00006,critical,,https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2024-25600
wp_plugin,wp-marketing-automations,CVE-2024-9186,CVE-2024-9186,Automation By Autonami < 3.3.0 - SQL Injection,< 3.3.0,3.3.0,00003.00003.00000,high,8.6,https://wpscan.com/vulnerability/fab29b59-7e87-4289-88dd-ed5520260c26/
wp_plugin,wp-time-capsule,CVE-2024-8856,CVE-2024-8856,WP Time Capsule Plugin - Remote Code Execution,,,,critical,9.8,https://hacked.be/posts/CVE-2024-8856
wp_plugin,masterstudy-lms-learning-management-system,CVE-2024-1512,CVE-2024-1512,MasterStudy LMS WordPress Plugin <= 3.2.5 - SQL Injection,< 3.2.5,3.2.5,00003.00002.00005,critical,9.8,https://nvd.nist.gov/vuln/detail/CVE-2024-1512
wp_plugin,chart-builder,CVE-2024-10571,CVE-2024-10571,Chartify – WordPress Chart Plugin < 2.9.6 - Local File Inclusion,< 2.9.6,2.9.6,00002.00009.00006,critical,9.8,https://plugins.trac.wordpress.org/browser/chart-builder/tags/2.9.6/admin/partials/charts/actions/chart-builder-charts-actions-options.php?rev=3184238
wp_plugin,give,CVE-2024-8353,CVE-2024-8353,GiveWP Donation Plugin <= 3.16.1 - Unauthenticated PHP Object Injection,< 3.16.1,3.16.1,00003.00016.00001,critical,10.0,https://nvd.nist.gov/vuln/detail/CVE-2024-8353
wp_plugin,wp-health,CVE-2024-12209,CVE-2024-12209,WP Umbrella Update Backup Restore & Monitoring <= 2.17.0 - Local File Inclusion,< 2.17.0,2.17.0,00002.00017.00000,critical,9.8,https://github.com/RandomRobbieBF/CVE-2024-12209
wp_plugin,layerslider,CVE-2024-2879,CVE-2024-2879,WordPress Plugin LayerSlider 7.9.11-7.10.0 - SQL Injection,,,,high,7.5,https://nvd.nist.gov/vuln/detail/CVE-2024-2879
wp_plugin,themify-builder,CVE-2024-3032,CVE-2024-3032,WordPress Themify Builder < 7.5.8 - Open Redirect,< 7.5.8,7.5.8,00007.00005.00008,medium,6.1,https://wpscan.com/vulnerability/d130a60c-c36b-4994-9b0e-e52cd7f99387
wp_plugin,hostel,CVE-2024-3753,CVE-2024-3753,Hostel < 1.1.5.3 - Cross-Site Scripting,< 1.1.5.3,1.1.5.3,00001.00001.00005.00003,medium,5.9,https://wpscan.com/vulnerability/e140e109-4176-4b26-bf63-198262a31409/
wp_plugin,notificationx,CVE-2024-1698,CVE-2024-1698,NotificationX <= 2.8.2 - SQL Injection,< 2.8.2,2.8.2,00002.00008.00002,critical,9.8,https://plugins.trac.wordpress.org/changeset/3040809/notificationx/trunk/includes/Core/Database.php
wp_plugin,google-listings-and-ads,CVE-2024-10486,CVE-2024-10486,Google for WooCommerce <= 2.8.6 - Information Disclosure via Publicly Accessible PHP Info File,< 2.8.6,2.8.6,00002.00008.00006,medium,5.3,https://plugins.trac.wordpress.org/browser/google-listings-and-ads/tags/2.8.6/vendor/googleads/google-ads-php/scripts/print_php_information.php
wp_plugin,profile-builder,CVE-2024-6366,CVE-2024-6366,User Profile Builder < 3.11.8 - File Upload,< 3.11.8,3.11.8,00003.00011.00008,high,,https://wpscan.com/vulnerability/5b90cbdd-52cc-4e7b-bf39-bea0dd59e19e/
wp_plugin,wp-file-upload,CVE-2024-9047,CVE-2024-9047,WordPress File Upload <= 4.24.11 - Arbitrary File Read,< 4.24.11,4.24.11,00004.00024.00011,critical,9.8,https://github.com/iSee857/CVE-2024-9047-PoC
wp_plugin,payplus-payment-gateway,CVE-2024-6205,CVE-2024-6205,PayPlus Payment Gateway < 6.6.9 - SQL Injection,< 6.6.9,6.6.9,00006.00006.00009,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/payplus-payment-gateway/payplus-payment-gateway-668-unauthenticated-sql-injection
wp_plugin,learnpress,CVE-2024-11868,CVE-2024-11868,LearnPress < 4.2.7.4 - Course Material - Information Disclosure,< 4.2.7.4,4.2.7.4,00004.00002.00007.00004,medium,5.3,https://wpscan.com/vulnerability/7524ffd8-3506-48f7-89b6-d07b40533756/8
wp_plugin,profilegrid-user-profiles-groups-and-communities,CVE-2024-30490,CVE-2024-30490,ProfileGrid <= 5.7.8 - SQL Injection,< 5.7.8,5.7.8,00005.00007.00008,critical,,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/profilegrid-user-profiles-groups-and-communities/profilegrid-578-unauthenticated-sql-in
wp_plugin,userswp,CVE-2024-6265,CVE-2024-6265,UsersWP <= 1.2.10 - Unauthenticated SQL Injection,< 1.2.10,1.2.10,00001.00002.00010,critical,,https://nvd.nist.gov/vuln/detail/CVE-2024-6265
wp_plugin,wp-automatic,CVE-2024-27956,CVE-2024-27956,WordPress Automatic Plugin <= 3.92.0 - SQL Injection,< 3.92.0,3.92.0,00003.00092.00000,critical,9.9,https://github.com/truonghuuphuc/CVE-2024-27956
wp_plugin,error-log-viewer-wp,CVE-2024-12849,CVE-2024-12849,Error Log Viewer By WP Guru <= 1.0.1.3 - Missing Authorization to Arbitrary File Read,< 1.0.1.3,1.0.1.3,00001.00000.00001.00003,high,7.5,https://github.com/RandomRobbieBF/CVE-2024-12849
wp_plugin,searchpro,CVE-2024-43160,CVE-2024-43160,BerqWP <= 1.7.6 - Arbitrary File Upload,< 1.7.6,1.7.6,00001.00007.00006,critical,10.0,https://github.com/KTN1990/CVE-2024-43160
wp_plugin,smartsearchwp,CVE-2024-6845,CVE-2024-6845,SmartSearchWP < 2.4.6 - OpenAI Key Disclosure,< 2.4.6,2.4.6,00002.00004.00006,medium,5.3,https://wpscan.com/vulnerability/cfaaa843-d89e-42d4-90d9-988293499d26/
wp_plugin,ultimate-member,CVE-2024-1071,CVE-2024-1071,WordPress Ultimate Member 2.1.3 - 2.8.2 – SQL Injection,,,,critical,9.8,https://www.wordfence.com/blog/2024/02/2063-bounty-awarded-for-unauthenticated-sql-injection-vulnerability-patched-in-ultimate-member-wordpress-plugin/
wp_plugin,wpextended,CVE-2024-37259,CVE-2024-37259,WP Extended < 3.0.0 - Stored Cross-Site Scripting,< 3.0.0,3.0.0,00003.00000.00000,medium,6.1,https://wpscan.com/vulnerability/2d90ca7d-e957-4ac6-b1f1-2d631bffa2e8/
wp_plugin,web-directory-free,CVE-2024-3552,CVE-2024-3552,Web Directory Free < 1.7.0 - SQL Injection,< 1.7.0,1.7.0,00001.00007.00000,critical,,https://vulners.com/wpvulndb/CVE-2024-3552
wp_plugin,litespeed-cache,CVE-2024-44000,CVE-2024-44000,LiteSpeed Cache <= 6.4.1 - Sensitive Information Exposure,< 6.4.1,6.4.1,00006.00004.00001,high,7.5,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/litespeed-cache/litespeed-cache-641-unauthenticated-sensitive-information-exposure-via-
wp_plugin,time-clock,CVE-2024-9593,CVE-2024-9593,Time Clock <= 1.2.2 & Time Clock Pro <= 1.1.4 - Remote Code Execution,< 1.2.2,1.2.2,00001.00002.00002,high,8.3,https://www.wordfence.com/threat-intel/vulnerabilities/detail/time-clock-122-unauthenticated-limited-remote-code-execution
wp_plugin,time-clock-pro,CVE-2024-9593,CVE-2024-9593,Time Clock <= 1.2.2 & Time Clock Pro <= 1.1.4 - Remote Code Execution,< 1.2.2,1.2.2,00001.00002.00002,high,8.3,https://www.wordfence.com/threat-intel/vulnerabilities/detail/time-clock-122-unauthenticated-limited-remote-code-execution
wp_plugin,download-manager,CVE-2024-11740,CVE-2024-11740,Download Manager < 3.3.04 - Unauthenticated Arbitrary Shortcode Execution,< 3.3.04,3.3.04,00003.00003.00004,high,7.3,https://github.com/advisories/GHSA-cq39-wq4r-hjrj
wp_plugin,learnpress,CVE-2024-4434,CVE-2024-4434,LearnPress WordPress LMS Plugin <= 4.2.6.5 - SQL Injection,< 4.2.6.5,4.2.6.5,00004.00002.00006.00005,critical,9.8,https://inky-knuckle-2c2.notion.site/Unauthenticated-SQLI-in-Learnpress-plugin-Version-4-2-6-5-a86fe63bcc7b4c9988802688211817fd
wp_plugin,ds-cf7-math-captcha,CVE-2024-6517,CVE-2024-6517,Contact Form 7 Math Captcha <= 2.0.1 - Cross-site Scripting,< 2.0.1,2.0.1,00002.00000.00001,medium,6.1,https://wpscan.com/vulnerability/d04bab9c-7cb4-4d21-b70b-a4a7fabc3c20/
wp_plugin,cz-loan-management,CVE-2024-5975,CVE-2024-5975,CZ Loan Management <= 1.1 - SQL Injection,< 1.1,1.1,00001.00001,critical,9.1,https://nvd.nist.gov/vuln/detail/CVE-2024-5975
wp_plugin,fluentform,CVE-2024-2782,CVE-2024-2782,WordPress FluentForms <= 5.1.16 - Broken Access Control,< 5.1.16,5.1.16,00005.00001.00016,high,7.5,https://github.com/whale93/CVE-2024-2782-PoC
wp_plugin,simply-static,CVE-2024-32825,CVE-2024-32825,Simply Static - Information Disclosure,,,,medium,,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/simply-static/simply-static-313-unauthenticated-information-exposure
wp_plugin,ti-woocommerce-wishlist,CVE-2024-43917,CVE-2024-43917,WordPress TI WooCommerce Wishlist Plugin <= 2.8.2 - SQL Injection,< 2.8.2,2.8.2,00002.00008.00002,critical,9.8,https://patchstack.com/articles/unpatched-sql-injection-vulnerability-in-ti-woocommerce-wishlist-plugin/
wp_plugin,smartsearchwp,CVE-2024-6846,CVE-2024-6846,SmartSearchWP <= 2.4.4 - Unauthenticated Log Purge,< 2.4.4,2.4.4,00002.00004.00004,medium,5.3,https://wpscan.com/vulnerability/d48fdab3-669c-4870-a2f9-6c39a7c25fd8/
wp_plugin,instawp-connect,CVE-2024-4898,CVE-2024-4898,WordPress InstaWP Connect <= 0.1.0.38 - Unauthenticated User Creation,< 0.1.0.38,0.1.0.38,00000.00001.00000.00038,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/id/92a00fb4-7b50-43fd-ac04-5d6e29336e9c?source=cve
wp_plugin,learning-management-system,CVE-2024-24882,CVE-2024-24882,Masteriyo LMS <= 1.7.2 - Unauthenticated Privilege Escalation,< 1.7.2,1.7.2,00001.00007.00002,critical,9.8,https://wpscan.com/vulnerability/8407f428-12e7-4549-aa65-a241b7bdca41/
wp_plugin,gp-premium,CVE-2024-3469,CVE-2024-3469,GP Premium <= 2.4.0 - Cross-Site Scripting,< 2.4.0,2.4.0,00002.00004.00000,medium,6.1,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/gp-premium/gp-premium-240-reflected-cross-site-scripting
wp_plugin,memberspace,CVE-2024-13727,CVE-2024-13727,MemberSpace WordPress - Cross-Site Scripting,,,,medium,6.1,https://wpscan.com/vulnerability/598d20f2-0f42-48f2-a941-0d6c5da5303e/
wp_plugin,base64-encoderdecoder,CVE-2024-3822,CVE-2024-3822,Base64 Encoder/Decoder <= 0.9.2 - Cross-Site Scripting,< 0.9.2,0.9.2,00000.00009.00002,medium,6.5,https://wpscan.com/vulnerability/ff5411b1-9e04-4e72-a502-e431d774642a/
wp_plugin,quiz-maker,CVE-2024-6028,CVE-2024-6028,Quiz Maker <= 6.5.8.3 - SQL Injection,< 6.5.8.3,6.5.8.3,00006.00005.00008.00003,critical,9.8,https://github.com/truonghuuphuc/CVE-2024-6028-Poc
wp_plugin,hurrakify,CVE-2024-54330,CVE-2024-54330,Hurrakify <= 2.4 - Server-Side Request Forgery,< 2.4,2.4,00002.00004,high,7.2,https://github.com/RandomRobbieBF/CVE-2024-54330
wp_theme,cas,CVE-2024-4399,CVE-2024-4399,WordPress CAS Theme <= 1.0.0 - Server-Side Request Forgery,< 1.0.0,1.0.0,00001.00000.00000,critical,9.1,https://wpscan.com/vulnerability/0690327e-da60-4d71-8b3c-ac9533d82302
wp_plugin,formlift,CVE-2024-38773,CVE-2024-38773,FormLift for Infusionsoft Web Forms <= 7.5.17 - SQL Injection,< 7.5.17,7.5.17,00007.00005.00017,critical,10.0,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/formlift/formlift-for-infusionsoft-web-forms-7517-unauthenticated-sql-injection
wp_plugin,country-state-city-auto-dropdown,CVE-2024-3495,CVE-2024-3495,Wordpress Country State City Dropdown <=2.7.2 - SQL Injection,< 2.7.2,2.7.2,00002.00007.00002,critical,9.8,https://sploitus.com/exploit?id=EDF4B3F8-DDF4-5196-A375-EC81B8BC18F1&utm_source=rss&utm_medium=rss
wp_plugin,woocommerce-ultimate-gift-card,CVE-2024-8425,CVE-2024-8425,WooCommerce Ultimate Gift Card ≤ 2.6.0 - Arbitrary File Upload,,,,critical,9.8,https://github.com/KTN1990/CVE-2024-8425
wp_plugin,yith-woocommerce-ajax-search,CVE-2024-4455,CVE-2024-4455,YITH WooCommerce Ajax Search <= 2.4.0 - Cross-Site Scripting,< 2.4.0,2.4.0,00002.00004.00000,high,7.2,https://nvd.nist.gov/vuln/detail/CVE-2024-4455
wp_plugin,swift-performance-lite,CVE-2024-10516,CVE-2024-10516,Swift Performance Lite < 2.3.7.2 - Local PHP File Inclusion,< 2.3.7.2,2.3.7.2,00002.00003.00007.00002,high,9.8,https://github.com/RandomRobbieBF/CVE-2024-10516
wp_plugin,wccp-pro,CVE-2024-6690,CVE-2024-6690,WP Content Copy Protection & No Right Click - Open Redirect,,,,medium,6.1,https://wpscan.com/vulnerability/09c6848d-30dc-4382-ae74-b470f586e142/
wp_plugin,wp-advanced-search,CVE-2024-9796,CVE-2024-9796,WordPress WP-Advanced-Search <= 3.3.9 - SQL Injection,< 3.3.9,3.3.9,00003.00003.00009,critical,9.8,https://wpscan.com/vulnerability/2ddd6839-6bcb-4bb8-97e0-1516b8c2b99b/
wp_plugin,stacks-mobile-app-builder,CVE-2024-50477,CVE-2024-50477,WordPress Stacks Mobile App Builder <=5.2.3 - Authentication Bypass,< 5.2.3,5.2.3,00005.00002.00003,critical,9.8,https://github.com/stealthcopter/wordpress-hacking/blob/main/reports/stacks-mobile-app-builder-priv-esc/stacks-mobile-app-builder-priv-esc.md
wp_plugin,analytics-insights,CVE-2024-0250,CVE-2024-0250,Analytics Insights for Google Analytics 4 < 6.3 - Open Redirect,< 6.3,6.3,00006.00003,medium,,https://wpscan.com/vulnerability/321b07d1-692f-48e9-a8e5-a15b38efa979/
wp_plugin,sfwd-lms,CVE-2024-1210,CVE-2024-1210,LearnDash LMS < 4.10.2 - Sensitive Information Exposure,< 4.10.2,4.10.2,00004.00010.00002,medium,5.3,https://wpscan.com/vulnerability/f4b12179-3112-465a-97e1-314721f7fe3d/
wp_plugin,ninja-forms,CVE-2024-7354,CVE-2024-7354,Ninja Forms 3.8.6-3.8.10 - Cross-Site Scripting,,,,medium,6.1,https://wpscan.com/vulnerability/3c871dcd-51d7-4d3b-b036-efa9e066ff41/
wp_plugin,all-in-one-wp-migration,CVE-2024-8852,CVE-2024-8852,All-in-One WP Migration < 7.87 - Unauthenticated Information Disclosure,< 7.87,7.87,00007.00087,medium,5.3,https://wpscan.com/vulnerability/9f533098-8435-4ee1-a423-5142070ceefc/
wp_plugin,viral-signup,CVE-2024-6926,CVE-2024-6926,Viral Signup <= 2.1 - SQL Injection,< 2.1,2.1,00002.00001,critical,9.8,https://www.usom.gov.tr/bildirim/tr-24-1387
